symptom,grangerCausalityPVal,mmcorrelation,time_lag,abscorrelation,ccfauc,ccf_lag1,grangerCasualityFtest,state
symptom:Apnea,0.7048735199120817,6.708481599586316,6.0,66.16049788844812,0.25588167542876844,0.031650435232269736,0.14405169427457365,RI
symptom:Arthralgia,0.9677018299569566,5.805554770318021,-78.0,41.473150919284976,0.20208361130742045,-0.30456537102473646,0.001645510417462289,RI
symptom:Arthritis,0.5591573964021054,2.950738552632546,-94.0,62.84260766078656,0.07720438191929356,-0.055448792636072275,0.34284063024040823,RI
symptom:Ascites,0.19676689132903466,7.197020494699646,-15.0,47.77066298425694,0.2313034628975265,0.3158204946996488,1.682544407761774,RI
symptom:Asperger syndrome,0.21447202538452675,3.2213224970553584,-36.0,75.12032289905373,0.10057652257557911,0.27822057322339955,1.555371557509062,RI
symptom:Asphyxia,0.9681996574142252,1.507584313271158,-84.0,73.88659497510784,0.031952856398076816,-0.017207206163471267,0.0015951911469443629,RI
symptom:Asthma,0.9094114320759731,3.708116028313999,-95.0,94.55759305711628,0.0965642261938577,-0.13851381045981803,0.012994057195944191,RI
symptom:Astigmatism,0.9454489968993505,5.127038381869137,-46.0,41.779475359571954,0.18829041062507618,0.038809796515169914,0.004698890636946722,RI
symptom:Ataxia,0.6681371390892815,2.5651915010784268,-27.0,71.03982671256742,0.06834655041072002,0.10159313478041421,0.18458504229941813,RI
symptom:Atheroma,0.08810186110831525,5.301198721184588,-42.0,38.85650949144284,0.18498826182062936,0.2737122665320566,2.9506606250095584,RI
symptom:Attention deficit hyperactivity disorder,0.34884379298150614,8.633729552701887,11.0,54.100395743086054,0.30453830345600275,0.3687031802120142,0.8837036751446207,RI
symptom:Auditory hallucination,0.8873567812349987,4.546405653710248,15.0,26.950161598388867,0.17513991519434632,0.04693144876325217,0.020139452044570415,RI
symptom:Autoimmune disease,0.8854698594705206,1.7783268821387275,11.0,96.60444606335776,0.02705374655558077,0.006223965593628811,0.02082460440038239,RI
symptom:Avoidant personality disorder,0.2834794497440644,5.495873406053157,15.0,59.16453372295671,0.1893651497925949,-0.0647485020740497,1.1594144567809284,RI
symptom:Back pain,0.6344974259151198,8.505665952067655,-24.0,39.79392390339413,0.3092226526900957,-0.14529597705397723,0.22702526157683434,RI
symptom:Bacterial vaginosis,0.30436276703670395,7.060180212014135,-7.0,47.17697566866201,0.24130213023725394,-0.18978142352347493,1.0629377925284715,RI
symptom:Balance disorder,0.39957973169565797,7.293904088844018,26.0,28.65676296184841,0.26799312131919906,-0.25098031297324574,0.7140383281813106,RI
symptom:Beau's lines,0.6800840029035775,6.19830222406984,12.0,54.32013234341136,0.19972740802327998,0.1750704635210969,0.17075923342343108,RI
symptom:Bell's palsy,0.723744535889284,2.3059325157624895,-57.0,108.14252254757547,0.04784414813275134,0.059930575763874616,0.12544725308902233,RI
symptom:Biliary colic,0.1923062895571418,7.245131415110214,12.0,43.339967489049265,0.24001710247349828,0.46901430254080445,1.7167357613719523,RI
symptom:Binge eating,0.45477541127038534,6.2653342756183745,-44.0,46.41839699721416,0.2347957152953054,-0.20754285714285903,0.5619138952176078,RI
symptom:Bleeding,0.1690608991524981,6.574605358500694,-100.0,50.51086651717245,0.23045674553831014,0.24019483830567712,1.9113683922030253,RI
symptom:Bleeding on probing,0.9748956230928889,5.908632716690915,-50.0,36.27367999815361,0.2211775847017252,-0.1447699023072122,0.0009939137449774056,RI
symptom:Blepharospasm,0.4876531903705794,7.5167217314487615,9.0,60.37745354124607,0.2615805697879859,-0.06171908127208248,0.4843149846428776,RI
symptom:Bloating,0.16351945341827845,8.705779720907948,9.0,40.85077801225293,0.2748698460801342,0.3051134934419357,1.962385264078449,RI
symptom:Blood in stool,0.7607110980676353,3.955871445397947,-72.0,70.62969083459035,0.14777200291659656,0.11067407033484811,0.0931196783386269,RI
symptom:Blurred vision,0.7159114204207344,4.694362407786249,-46.0,39.39888154988302,0.17540339718554337,0.028693571384291516,0.13299265609309427,RI
symptom:Blushing,0.8620121546193454,2.5799605728101174,8.0,125.0283401499497,0.0240286121443184,0.017554491352055113,0.030324893156537053,RI
symptom:Boil,0.8523808661336225,5.398403914107093,-28.0,58.2713219264066,0.11344851046480023,-0.1667491166077748,0.03475732546450522,RI
symptom:Bone fracture,0.44029320600532973,3.569162138678098,-43.0,42.46249237704244,0.11798589555697159,0.049219370908879956,0.5990003576778943,RI
symptom:Bone tumor,0.43657896447411115,5.219608397422574,-73.0,59.22669732629057,0.1769469964664311,-0.03273664518811081,0.608818678880848,RI
symptom:Bowel obstruction,0.5994762110427154,4.4438771405273165,-72.0,34.824567807670476,0.14451057714958776,0.116751291111715,0.27707460208007234,RI
symptom:Bradycardia,0.13798788550663627,7.293332414030853,-1.0,55.91557912177355,0.28732399207101605,-0.16900525726105187,2.2261827351716614,RI
symptom:Braxton Hicks contractions,0.047602892270687126,5.894117785630153,-27.0,53.617370103387124,0.16402723792697296,0.3735253239104832,3.995414893543728,RI
symptom:Breakthrough bleeding,0.6577744475672134,6.347062171712347,-100.0,46.90310654134879,0.21609775570623624,-0.021693439022059557,0.1970973845016438,RI
symptom:Breast pain,0.9988118028437466,5.0773636958513295,-60.0,39.37307650829316,0.20011610522182965,-0.08506739955503129,2.2257799192091295e-06,RI
symptom:Bronchitis,0.01449651988000026,4.594578634009392,-96.0,65.24252389650283,0.15713426206495953,-0.7275269858173186,6.131676559646194,RI
symptom:Bruise,0.21823447320083428,7.445621627685231,25.0,55.2225507702353,0.21186098827752534,0.1256797352627741,1.529960446914633,RI
symptom:Bruxism,0.7966087028223195,7.62801630877956,3.0,43.68147909960648,0.29521879315031263,0.1977841804838283,0.066688252057758,RI
symptom:Bunion,0.34136888270320487,7.6357236887687945,31.0,55.39759460348923,0.21841675327374768,0.004151042749256817,0.9116114634229643,RI
symptom:Burn,0.1207797586443722,4.808510755085937,26.0,67.71758715343084,0.08105377954646813,0.17519613022745184,2.4373967336218003,RI
symptom:Burning Chest Pain,0.001390003740760471,4.459188692579507,-94.0,63.57235282765221,0.16407910954063606,-0.6428183745583049,10.653062511802064,RI
symptom:Burning mouth syndrome,0.3693663938844217,6.8304108157935195,-14.0,36.84978012338082,0.25462066062375177,-0.1992662467352888,0.8111315112454114,RI
symptom:Candidiasis,0.966106377471058,3.795251627301469,-25.0,81.67782728770734,0.07299060814580616,-0.22140078110470518,0.0018121956353455621,RI
symptom:Canker sore,0.08067494007680392,5.865680565371023,30.0,50.14710158680948,0.1964624734982332,-0.4806805653710251,3.0968706121566516,RI
symptom:Cardiac arrest,0.005054327411361567,2.121636795458496,3.0,71.0593582298025,0.06144967850315705,0.4498544478557227,8.12002954186651,RI
symptom:Carpal tunnel syndrome,0.4322916225207851,8.389176606331578,-25.0,41.44943861850284,0.29050666185908997,0.11884272012691977,0.620312703919414,RI
symptom:Cataplexy,0.15903700499277634,6.1940653710247355,-98.0,31.14032190193615,0.19838696113074206,0.33172968197879715,2.0051336834532627,RI
symptom:Cataract,0.5397017043565147,7.343622188569184,7.0,43.36805194358968,0.2673577317852936,0.13517527623534598,0.3779881627778827,RI
symptom:Chancre,0.810454304179979,5.553521201413427,-42.0,32.00473638908287,0.21066017667844525,0.12042756183745507,0.05774570028651363,RI
symptom:Cheilitis,0.49296158716451055,5.90232251847093,-51.0,53.88398847142457,0.23319050754898812,-0.00706649534211401,0.4725869972990596,RI
symptom:Chest pain,0.10164843819002334,4.156730870542886,-94.0,80.51015818965058,0.15933304979119828,-0.23524959845808002,2.7158366103388323,RI
symptom:Chills,0.0020307570100101947,3.025150260811038,-96.0,72.70225950804837,0.09984004374894832,-0.610683156654888,9.897305183107811,RI
symptom:Chorea,0.627538795906774,3.2809132626619553,28.0,111.56174365771962,0.060463342285041216,0.011876183745583191,0.23647760691709827,RI
symptom:Chronic pain,0.43393862244027837,6.8566772423126086,-10.0,46.4595555782543,0.20025413126832572,0.1265901811893837,0.6158766622475408,RI
symptom:Cirrhosis,0.511004655906323,8.200028268551238,14.0,47.0811227443809,0.28090979269729094,0.050313780918728845,0.4342752819533395,RI
symptom:Cleft lip and cleft palate,0.8350642811980847,2.710922261484099,-55.0,73.50960767299236,0.0967227620730271,-0.048003533568903745,0.04351719957382793,RI
symptom:Clouding of consciousness,0.24035493781650047,7.8386554770318,15.0,49.92352030180072,0.2894697349823321,-0.19539575971731438,1.3905566797794155,RI
symptom:Cluster headache,0.5769930576477855,6.503590937435046,-98.0,35.81307385350314,0.23298288089794228,-0.30603866140095715,0.312614537679346,RI
symptom:Colitis,0.6936875220105214,4.912073719947343,-72.0,35.45933688222039,0.15934145915610062,-0.12314335204046367,0.15577798585210367,RI
symptom:Coma,0.24288561828818594,2.659397365884998,-17.0,39.57007184823908,0.08008262126566011,0.07541462071497373,1.3756098904628857,RI
symptom:Common cold,0.01947376736149964,3.1679305205160744,-96.0,99.72038959053836,0.06740379985395324,-0.5052403581721434,5.589362797768684,RI
symptom:Compulsive behavior,0.7033467226154639,6.5132432393452095,14.0,44.276314926810606,0.24760365760438457,0.2131200692291051,0.14562120635612819,RI
symptom:Compulsive hoarding,0.12585924576542534,6.754957136272854,-34.0,53.83732837265267,0.20862123828545093,-0.3224298663389158,2.3716970957378676,RI
symptom:Confusion,0.6558894446878545,4.909930959499865,-66.0,35.145321190251444,0.1650594998640935,-0.10526882304974094,0.19942626262882995,RI
symptom:Congenital heart defect,0.1000097406306164,4.898273338652684,-101.0,44.68132060189788,0.15806253277100196,0.4030539154223183,2.7423494666595607,RI
symptom:Conjunctivitis,0.8346855572163852,5.611506100406692,17.0,62.979121413549365,0.1513275778385226,-0.07633948929928591,0.043720239149343205,RI
symptom:Constipation,0.4192859365051904,8.153649504438505,11.0,47.75788264812944,0.28658736602602775,0.25010290442127037,0.6562667302033126,RI
symptom:Convulsion,0.6404243617642593,7.504671849234394,16.0,42.54526559847654,0.278994605418139,0.019085983510010784,0.2191603531269359,RI
symptom:Cough,0.0006143577585900413,3.952485978497858,-96.0,74.31282722917021,0.13258773335338198,-0.8065227777360096,12.295346826824828,RI
symptom:Crackles,0.8862774213070095,5.804764338135362,-95.0,48.34377266373349,0.2132818483283501,-0.003805381897254989,0.02052994214638963,RI
symptom:Cramp,0.6843616665080534,7.289274244208872,-23.0,64.67577946784728,0.193121973890852,-0.1299839026305465,0.1659618971983973,RI
symptom:Crepitus,0.315089556133564,6.152415547703183,-37.0,49.17018038842206,0.19993549116607778,0.24350812720848047,1.0166623252514553,RI
symptom:Croup,0.06030456420071823,5.335262737945973,17.0,43.932210516948956,0.18409184771457884,-0.5584908241194579,3.588044615294522,RI
symptom:Cyanosis,0.2746840464196991,6.421839687558118,-57.0,26.93192496687087,0.2455371024734982,0.35780100427747996,1.202813808906756,RI
symptom:Dandruff,0.8344059097823094,5.795562190812723,-53.0,61.07639677302014,0.22661727208480575,0.17244558303886848,0.043870478978878615,RI
symptom:Delayed onset muscle soreness,0.7391022684790829,7.062370318021202,-46.0,51.99891754793269,0.24868938869257956,-0.004470671378091318,0.11136800551239374,RI
symptom:Dementia,0.5106297065619658,2.384148138081,-71.0,66.88571195699306,0.08362393517260126,0.07508997010057117,0.4350477037939672,RI
symptom:Dentin hypersensitivity,0.27707527389966075,6.23491844522968,-40.0,42.92047445672254,0.2348128169611307,0.5046818374558315,1.1908418814956925,RI
symptom:Depersonalization,0.964163809275029,4.60377667844523,-32.0,70.1337484829538,0.13267872226148414,0.027612720848056327,0.0020260210525764387,RI
symptom:Depression,0.5665546639320688,6.900464234552573,-45.0,55.04509929138727,0.24951621239614172,0.15633444752172387,0.33007917658243163,RI
symptom:Dermatitis,0.01338965501639902,7.076781861012957,27.0,64.52150563845491,0.2339932391048292,0.544907420494698,6.278796244829965,RI
symptom:Desquamation,0.306542540557779,4.5791702879482745,-82.0,65.97785950665465,0.10973878956469438,0.10972648673032115,1.0533630397991167,RI
symptom:Developmental disability,0.03670191425027534,7.083019081272085,12.0,39.67508681118684,0.2447481272084806,0.3935067137809174,4.450876163730465,RI
symptom:Diabetes,0.17541769995886097,7.343000850941083,11.0,58.049439915355244,0.23528820220667768,0.25949399293286124,1.8551778562882466,RI
symptom:Diabetic ketoacidosis,0.9538398158390702,7.685463628609725,9.0,62.909306242437054,0.2579771414646035,0.02209041062507655,0.003363026055739307,RI
symptom:Diarrhea,0.5958449063500233,6.334993708523656,25.0,55.150620261759386,0.18786071935418994,-0.2875310408227767,0.28262791738718396,RI
symptom:Dizziness,0.706985339463285,6.467736952374996,27.0,69.76869900393271,0.1975520923105788,0.0645255949216672,0.14189682195570694,RI
symptom:Dry eye syndrome,0.06866891739740343,6.053857372309668,7.0,54.48159919178329,0.21005173466109858,0.39332219723739037,3.3673669958280588,RI
symptom:Dysautonomia,0.8703661497890323,5.60693109540636,-14.0,38.31993152652525,0.1908069081272085,0.2729840989399266,0.02673207134950977,RI
symptom:Dysgeusia,6.299813819751644e-05,6.564664310954064,-2.0,68.83504091248739,0.2432918792161902,-0.7599511725024088,17.048527149911955,RI
symptom:Dysmenorrhea,0.25392543566070386,6.523033965529673,-74.0,41.33879411615626,0.23132016441912445,0.2334918872142513,1.312579693632822,RI
symptom:Dyspareunia,0.12594806881867276,5.659305535924617,-66.0,23.16243700366563,0.20025184452296824,0.36874817432273144,2.3705748365648147,RI
symptom:Dysphagia,0.8505953922121581,3.8768774558303885,-102.0,67.22781268033117,0.11130336961130742,-0.017722685512367775,0.03561338480983942,RI
symptom:Dysphoria,0.3778455888872948,7.923806506640673,12.0,43.17009290418033,0.2651482246862435,0.30107566711343736,0.7827695392218283,RI
symptom:Dystonia,0.3979624570181082,2.4238676704050794,-38.0,58.10954433587626,0.06944693398883597,0.05163967839401895,0.7189653840764164,RI
symptom:Dysuria,0.09423208828219239,6.228620820875238,-24.0,26.71180187645904,0.19929386246262573,0.4217450394128841,2.8398019550066587,RI
symptom:Ear pain,0.1737188659086599,3.838115699141848,28.0,70.06584430970585,0.09699030388692584,-0.42303671546357124,1.8699602941900821,RI
symptom:Eczema,0.01912640146436852,5.257962645128723,-100.0,35.64920566475587,0.19826153794379944,0.5346498401480737,5.6222273195662575,RI
symptom:Edema,0.0501910782999803,6.034764036120928,26.0,69.25629748946746,0.13947600471142524,0.3237226541028666,3.9036329603243325,RI
symptom:Encephalitis,0.3610814410910804,4.227034309814203,-74.0,67.6260928498479,0.07171071469280747,0.05230593867548161,0.839739854830062,RI
symptom:Encephalopathy,2.81330971203336e-07,4.6586231930613575,-2.0,59.81623822759353,0.16052434950208805,-0.6771757147446191,29.198504608721095,RI
symptom:Epidermoid cyst,0.8181897501665348,6.733788401579712,-27.0,30.40192824763782,0.21451156100602786,-0.11284140511328111,0.0530454797738009,RI
symptom:Epilepsy,0.07632865179047811,6.481505354300976,28.0,48.558954836682574,0.20326612575189495,0.2527109216950354,3.1894144454156,RI
symptom:Epiphora,0.25957153864813204,6.506066431095407,13.0,50.13011040718328,0.24664501766784452,-0.3503830388692588,1.2816421151576944,RI
symptom:Erectile dysfunction,0.12401433208005856,7.029119699646642,5.0,59.486745513302665,0.27765151280918726,-0.14420075088339246,2.3952102612478487,RI
symptom:Erythema,0.8937943897118338,2.8278079348749827,8.0,121.33718390427367,0.03489800420449969,-0.05208605805787936,0.01788979151163452,RI
symptom:Erythema chronicum migrans,0.295562127344918,6.356790180397991,-27.0,76.73835907998372,0.10396956518504742,-0.08193237864980407,1.1025213857893297,RI
symptom:Esophagitis,0.4377467966620411,6.505766784452296,-68.0,29.35444344028695,0.2350915282685512,-0.09791519434629059,0.6057177754537167,RI
symptom:Excessive daytime sleepiness,0.1523539162130497,5.148951034830894,-97.0,42.89350711773716,0.17581449772842,0.11332761231701216,2.0715087049363134,RI
symptom:Eye pain,0.00810695749173449,5.57160052073647,-1.0,44.251675947929506,0.20988524456016366,-0.5542153617258689,7.218980094079272,RI
symptom:Eye strain,0.6290686828161289,5.013727848523235,-90.0,53.616881845750584,0.17138805520368022,-0.23537515834388767,0.23437904674455576,RI
symptom:Facial nerve paralysis,0.7175840769275283,1.3346003972040958,21.0,91.1013763168396,0.01378861004358928,0.060318043309248226,0.13136050060195104,RI
symptom:Facial swelling,0.09806297178988592,6.038016061676839,-32.0,42.98365127366902,0.21660292964985542,0.149508512688727,2.7744769616701723,RI
symptom:Fasciculation,0.5939109803193422,6.423985159010599,-66.0,38.05347708566057,0.22413899646643104,0.10658162544169691,0.2856143611897253,RI
symptom:Fatigue,0.5848010296791026,6.4876693394944285,-100.0,53.72861528330564,0.21576153914107093,-0.19399823321554965,0.2999562528915283,RI
symptom:Fatty liver disease,0.8493071740075302,7.614654416961131,28.0,41.6318016205699,0.28338553356890467,0.01816183745583011,0.0362377324593629,RI
symptom:Fecal incontinence,0.6457020815045587,5.938501766784452,12.0,52.94938021774286,0.216409964664311,-0.12067844522968318,0.21229887598524746,RI
symptom:Fever,0.003450064188983383,2.694607020834259,-95.0,105.33286963388721,0.050973658518333166,-0.5064629372820748,8.858444543713755,RI
symptom:Fibrillation,0.33033774695187124,5.961196561362798,12.0,42.718248187354476,0.20959248140920841,0.23762966088286408,0.9543445670684892,RI
symptom:Fibrocystic breast changes,0.8109160895827907,5.963093835885355,-43.0,26.14830085043437,0.23497765213977234,-0.13188378484491725,0.057459190400453365,RI
symptom:Fibromyalgia,0.8111807199194371,5.91337632508834,-47.0,36.86178497313787,0.2062161704946996,0.018364840989399056,0.057295343017482896,RI
symptom:Flatulence,0.3110429386686187,4.941979710475322,-50.0,48.64818856748183,0.19464769064174173,-0.12915445115695778,1.033873465683524,RI
symptom:Floater,0.602626445221425,7.502291448763251,30.0,48.30048910467866,0.2517028636042403,0.02495886925794899,0.27231391678655564,RI
symptom:Focal seizure,0.5717380177526645,6.289333085363586,15.0,21.951527600951202,0.24203840803421983,-0.06567825925237258,0.32132833643462666,RI
symptom:Folate deficiency,0.2784449001653304,6.606484370752922,11.0,64.13376040569901,0.2106564936123947,0.11416363142158303,1.1840435440984294,RI
symptom:Food craving,0.9966755886239026,4.7068171843035165,-47.0,44.394336626489356,0.17463944950716015,-0.015625813650734344,1.7423561779039533e-05,RI
symptom:Food intolerance,0.026971332696703314,5.396444245650133,-2.0,51.9743258902186,0.20436027731806594,-0.20715086997360999,4.999544172262354,RI
symptom:Frequent urination,0.5787922725597956,6.358303886925795,-26.0,42.233149603558886,0.2005250199475664,-0.3528316425396092,0.3096672542661372,RI
symptom:Gastroesophageal reflux disease,0.03746764680513571,5.679922869913183,-47.0,34.80873833454465,0.2135165385065406,-0.36105042941052456,4.414443313564549,RI
symptom:Gastroparesis,0.04284586453580883,6.17785300353357,-31.0,32.87960660606575,0.2113083250883392,0.407574558303887,4.1788987249494705,RI
symptom:Generalized anxiety disorder,0.05026838099865862,5.994985452709835,10.0,51.87512896584082,0.19555290899912803,0.3929178101050894,3.900969990126789,RI
symptom:Generalized tonic–clonic seizure,0.18837818472719275,5.576598555845752,11.0,36.486390582017236,0.1899946166845906,0.10459363957596945,1.747628581217598,RI
symptom:Genital wart,0.01624308419168657,6.609275029446407,29.0,57.082913859317856,0.1724652974087161,0.36746289752650085,5.921824666635869,RI
symptom:Gingival recession,0.3221298359473225,6.476048056537102,-48.0,33.161581527398646,0.23755877502944642,-0.0340127208480574,0.9874026701653853,RI
symptom:Gingivitis,0.293780107247153,6.070919798693652,30.0,44.92564737591627,0.23726727486882965,-0.29119177642146,1.1107225333231467,RI
symptom:Globus pharyngis,0.09941543302944351,5.94087523783637,8.0,32.90769691873059,0.1961562381081816,-0.45666974721391806,2.752083629724685,RI
symptom:Goitre,0.5001848747279172,6.453392868615484,13.0,43.919190922784196,0.21560795374237068,0.05380790234500665,0.4569660359065533,RI
symptom:Gout,0.23220841236912793,6.68308037467048,25.0,65.19074456814195,0.18723653598070558,0.04263794940826671,1.4400120728194585,RI
symptom:Grandiosity,0.3026635662599673,4.5315531998429535,-52.0,60.28298832825197,0.1662651629367884,-0.05794581861013004,1.0704638105198838,RI
symptom:Granuloma,0.10234371013351543,5.1607203921121645,22.0,67.07417436590653,0.16266519092670695,0.12310498119229418,2.7047299901291266,RI
symptom:Guilt,0.36961019539854423,5.785728419989904,-14.0,36.837842163119134,0.19808317011610296,0.2140042402826854,0.8103032621523263,RI
symptom:Hair loss,0.8255457052950598,2.888049435955339,10.0,95.62659420765712,0.07838368531851432,0.01529339504892202,0.04877036095616109,RI
symptom:Halitosis,0.5430445939412525,2.509329861756865,-90.0,49.38141522123068,0.09118128572314177,-0.20397148347901517,0.37178181491803747,RI
symptom:Hay fever,0.6968760247401016,4.195737914442522,-35.0,98.00755331318967,0.061296886449640375,-0.06514833471167525,0.15238159221654335,RI
symptom:Headache,0.0004673121039774105,6.633133311917765,-1.0,45.46954216695564,0.24739105043366533,-0.8473938782065984,12.853963707646503,RI
symptom:Heart arrhythmia,0.35675647979792136,7.19042461276867,11.0,53.116724706441644,0.25865166555965885,0.33970509312149577,0.855039409887748,RI
symptom:Heart murmur,0.6040414701281105,5.733478714453979,-46.0,33.43921560487844,0.1971016725559482,-0.08580447585394779,0.27019259683872804,RI
symptom:Heartburn,0.3969920028679841,2.242274382297223,-93.0,65.51725746178809,0.07123428609816065,-0.10067161993309037,0.7219359013363634,RI
symptom:Hematochezia,0.7678262192965459,6.788515901060071,-49.0,24.515418953733136,0.25257679328621907,0.0682385159010579,0.08750111828622727,RI
symptom:Hematoma,0.8027669645021444,3.770427348971859,-7.0,82.09111389519144,0.10151712205713313,0.02723078887990127,0.06262632029026338,RI
symptom:Hematuria,0.34951927476192624,7.614861962840533,12.0,39.36873189349454,0.25801730764846686,0.16908150005699163,0.8812219815125608,RI
symptom:Hemolysis,0.2132826374582609,4.278669964664311,-16.0,36.926401028794764,0.14265560424028267,0.21195053003533548,1.5635160438435818,RI
symptom:Hemoptysis,0.1012086211487647,5.298218466738362,-98.0,47.474528692695024,0.20430801044707325,-0.34560762021815883,2.723177131017417,RI
symptom:Hemorrhoids,0.6585318748962881,8.098101295641932,-27.0,42.809354616700396,0.2974652913792136,0.08555678950025314,0.19616621484271426,RI
symptom:Hepatic encephalopathy,0.7006788419918193,6.275061837455831,-46.0,33.67359078354107,0.2346763339222615,0.1997844522968224,0.14838716500228788,RI
symptom:Hepatitis,0.9561541012747625,4.188958091112883,15.0,93.90569656375423,0.10934074014970174,-0.04128652304418834,0.0030339271672798957,RI
symptom:Hepatotoxicity,0.6229909125401383,6.7738381997396315,11.0,41.45093439054972,0.23966649804723822,0.10986200483541175,0.24278458771712974,RI
symptom:Hiccup,0.8097066421638353,7.236665253239105,-28.0,68.51590059472511,0.2137697385159011,-0.10136819787985818,0.05821117830346865,RI
symptom:Hip pain,0.44748381922288294,6.663135965586112,29.0,40.2226036865528,0.2292074297127055,0.0796906846929879,0.5803520658081381,RI
symptom:Hives,0.44084225410013334,5.955467833305289,18.0,80.29077642670424,0.1469236199450334,-0.006080206405294941,0.5975598246373764,RI
symptom:Hot flash,0.5746960143103288,4.451629584501038,31.0,45.02987451133003,0.15793014256122825,-0.1444747167052518,0.31640402437558995,RI
symptom:Hydrocephalus,0.44962384629457164,4.117427561837457,-38.0,43.13532988690436,0.13306530506478212,0.16250459363957592,0.5748919642865198,RI
symptom:Hypercalcaemia,0.4324181381100419,5.596406632237022,-9.0,53.03154723714273,0.1777701223158467,-0.06095786898613831,0.619971030694029,RI
symptom:Hypercapnia,0.6938833423432552,3.452743680347921,-88.0,75.49808922116908,0.12065930959499865,0.03722424571894534,0.1555778733758997,RI
symptom:Hypercholesterolemia,0.4357754806405687,8.794908871117721,8.0,48.732295992584376,0.30810894457876137,0.2534164031988082,0.6109595529790349,RI
symptom:Hyperemesis gravidarum,0.9915866525973024,5.236805653710247,-66.0,23.15973143437871,0.20207962804537843,-0.0406486888599602,0.00011159861296809521,RI
symptom:Hyperglycemia,0.22297337925763314,8.594942466249888,10.0,66.21242155580812,0.283882152758902,0.2437734891727814,1.498694656245539,RI
symptom:Hyperkalemia,0.20636400909772223,8.162103808402042,13.0,41.4112491893934,0.2885519308990969,0.2710244208873167,1.6119950686355282,RI
symptom:Hyperlipidemia,0.33740770068779335,5.949876717707106,14.0,42.34453319743715,0.20299048815600051,0.26492448632378096,0.9267394567042819,RI
symptom:Hypermobility,0.6516616241449454,6.664452296819789,16.0,51.16538772494344,0.21151523289431415,0.3265514509048071,0.20470953722058155,RI
symptom:Hyperpigmentation,0.13881767102052117,6.6717173144876325,-82.0,41.52462915250494,0.20763484527251308,0.25357318770746495,2.216759985854078,RI
symptom:Hypersomnia,0.935606702177005,5.552053211390563,13.0,35.59256679654862,0.21593632924547915,-0.11185533153190619,0.0065518623733988885,RI
symptom:Hypertension,0.47244290627765706,7.112841377703568,10.0,67.44428567155326,0.22266604861569528,0.19562707257406942,0.5191246081611856,RI
symptom:Hyperthermia,0.4878891660428868,2.771157788464093,27.0,71.12736801315094,0.05676782486250964,-0.261502377852759,0.4837891043877234,RI
symptom:Hyperthyroidism,0.08114483075295655,7.376266282772762,11.0,43.42718575310521,0.2564078262007591,0.4476778781136854,3.087192110930088,RI
symptom:Hypertriglyceridemia,0.18038110514448907,6.588665000430924,-15.0,37.40734331880087,0.2321259501852969,0.2565439972420913,1.812925720146543,RI
symptom:Hypertrophy,0.9783326067740749,6.823264075382802,7.0,49.200440869014315,0.23835220259128384,0.21570223792697263,0.0007403313838215713,RI
symptom:Hyperventilation,0.6585452347967169,7.089175639160258,-39.0,29.01098692673589,0.24791488671793807,0.10411972562876848,0.19614981407858692,RI
symptom:Hypocalcaemia,0.64147464070811,4.803945637401468,-11.0,49.32032755039734,0.13703448219624897,-0.22628322913835142,0.21778430516657765,RI
symptom:Hypochondriasis,0.6901051582551583,4.144597173144876,-96.0,67.23855531208544,0.15382418727915195,-0.00030300353356782495,0.1596456787676887,RI
symptom:Hypoglycemia,0.10545861283527275,8.001466245118095,11.0,55.35326543494136,0.25938727543239726,0.5082737586014519,2.6559751275135106,RI
symptom:Hypogonadism,0.9331255305850276,7.801062269336474,11.0,49.58742024129896,0.2771942457793482,0.009191048292108484,0.007067334422711959,RI
symptom:Hypokalemia,0.09949635346632056,6.733887469421039,11.0,49.16174368938818,0.21929019026909496,0.2977689589562367,2.7507544628862197,RI
symptom:Hypomania,0.08288180835169193,6.5028845700824505,-76.0,31.66517613204608,0.24111309776207307,-0.38599411071848966,3.051938315946901,RI
symptom:Hyponatremia,0.20259758088605137,7.210194969860734,28.0,45.524927023571514,0.23014181251299098,0.07637497401787652,1.6392087006186662,RI
symptom:Hypotension,0.0305575414549733,7.908988424515655,28.0,54.35426930268593,0.25865497989521136,0.3756563908858306,4.776068182874078,RI
symptom:Hypothyroidism,0.22533051157082704,8.345412889113243,11.0,52.72392798282379,0.2752138650513209,0.20845121992259852,1.4834403079639755,RI
symptom:Hypoxemia,2.7367716465912296e-07,5.71844677864369,-2.0,95.85308531026274,0.20615433854494408,-0.76203649741033,29.26337796167778,RI
symptom:Hypoxia,0.8258115681440512,2.04369603541335,30.0,52.90508126760316,0.06873626373626374,-0.06261204519861785,0.048619376999644026,RI
symptom:Impetigo,0.9713752636041382,6.304569409389197,32.0,83.16082152381203,0.17277642604745078,-0.17390913679959752,0.0012923385670840374,RI
symptom:Implantation bleeding,0.6675190376246356,5.765946572438165,-75.0,55.28537027262706,0.1929408282685513,0.06004183745583003,0.18531769522599467,RI
symptom:Impulsivity,0.6665510792354391,8.114465645857875,11.0,48.288687782927816,0.3076009171574401,0.32758539458185965,0.18646850468673504,RI
symptom:Indigestion,0.13736979001089436,5.571626766784452,6.0,35.53065336210819,0.20844487632508835,-0.2755145759717319,2.233243404122377,RI
symptom:Infection,0.6952038003550511,2.661117715780187,-96.0,119.80323693105103,0.026253386443290658,-0.15532965616728722,0.1541574538149671,RI
